uf,municipio,regiao
MT,Água Boa,Centro-Oeste
MT,Alta Floresta,Centro-Oeste
MT,Alto Araguaia,Centro-Oeste
MT,Alto Boa Vista,Centro-Oeste
MT,Alto Garças,Centro-Oeste
MT,Alto Paraguai,Centro-Oeste
MT,Alto Taquari,Centro-Oeste
MT,Apiacás,Centro-Oeste
MT,Araguaiana,Centro-Oeste
MT,Araguainha,Centro-Oeste
MT,Araputanga,Centro-Oeste
MT,Arenápolis,Centro-Oeste
MT,Aripuanã,Centro-Oeste
MT,Barão de Melgaço,Centro-Oeste
MT,Barra do Bugres,Centro-Oeste
MT,Barra do Garças,Centro-Oeste
MT,Bom Jesus do Araguaia,Centro-Oeste
MT,Brasnorte,Centro-Oeste
MT,Cáceres,Centro-Oeste
MT,Campinápolis,Centro-Oeste
MT,Campo Novo do Parecis,Centro-Oeste
MT,Campo Verde,Centro-Oeste
MT,Campos de Júlio,Centro-Oeste
MT,Canabrava do Norte,Centro-Oeste
MT,Canarana,Centro-Oeste
MT,Carlinda,Centro-Oeste
MT,Castanheira,Centro-Oeste
MT,Chapada Dos Guimarães,Centro-Oeste
MT,Cláudia,Centro-Oeste
MT,Cocalinho,Centro-Oeste
MT,Colíder,Centro-Oeste
MT,Colniza,Centro-Oeste
MT,Comodoro,Centro-Oeste
MT,Confresa,Centro-Oeste
MT,Conquista D´oeste,Centro-Oeste
MT,Cotriguaçu,Centro-Oeste
MT,Cuiabá,Centro-Oeste
MT,Curvelândia,Centro-Oeste
MT,Denise,Centro-Oeste
MT,Diamantino,Centro-Oeste
MT,Dom Aquino,Centro-Oeste
MT,Feliz Natal,Centro-Oeste
MT,Figueirópolis D´oeste,Centro-Oeste
MT,Gaúcha do Norte,Centro-Oeste
MT,General Carneiro,Centro-Oeste
MT,Glória D´oeste,Centro-Oeste
MT,Guarantã do Norte,Centro-Oeste
MT,Guiratinga,Centro-Oeste
MT,Indiavaí,Centro-Oeste
MT,Ipiranga do Norte,Centro-Oeste
MT,Itanhangá,Centro-Oeste
MT,Itaúba,Centro-Oeste
MT,Itiquira,Centro-Oeste
MT,Jaciara,Centro-Oeste
MT,Jangada,Centro-Oeste
MT,Jauru,Centro-Oeste
MT,Juara,Centro-Oeste
MT,Juína,Centro-Oeste
MT,Juruena,Centro-Oeste
MT,Juscimeira,Centro-Oeste
MT,Lambari D´oeste,Centro-Oeste
MT,Lucas do Rio Verde,Centro-Oeste
MT,Luciára,Centro-Oeste
MT,Vila Bela da Santíssima Trindade,Centro-Oeste
MT,Marcelândia,Centro-Oeste
MT,Matupá,Centro-Oeste
MT,Mirassol D´oeste,Centro-Oeste
MT,Nobres,Centro-Oeste
MT,Nortelândia,Centro-Oeste
MT,Nossa Senhora do Livramento,Centro-Oeste
MT,Nova Bandeirantes,Centro-Oeste
MT,Nova Nazaré,Centro-Oeste
MT,Nova Lacerda,Centro-Oeste
MT,Nova Santa Helena,Centro-Oeste
MT,Nova Brasilândia,Centro-Oeste
MT,Nova Canaã do Norte,Centro-Oeste
MT,Nova Mutum,Centro-Oeste
MT,Nova Olímpia,Centro-Oeste
MT,Nova Ubiratã,Centro-Oeste
MT,Nova Xavantina,Centro-Oeste
MT,Novo Mundo,Centro-Oeste
MT,Novo Horizonte do Norte,Centro-Oeste
MT,Novo São Joaquim,Centro-Oeste
MT,Paranaíta,Centro-Oeste
MT,Paranatinga,Centro-Oeste
MT,Novo Santo Antônio,Centro-Oeste
MT,Pedra Preta,Centro-Oeste
MT,Peixoto de Azevedo,Centro-Oeste
MT,Planalto da Serra,Centro-Oeste
MT,Poconé,Centro-Oeste
MT,Pontal do Araguaia,Centro-Oeste
MT,Ponte Branca,Centro-Oeste
MT,Pontes e Lacerda,Centro-Oeste
MT,Porto Alegre do Norte,Centro-Oeste
MT,Porto Dos Gaúchos,Centro-Oeste
MT,Porto Esperidião,Centro-Oeste
MT,Porto Estrela,Centro-Oeste
MT,Poxoréo,Centro-Oeste
MT,Primavera do Leste,Centro-Oeste
MT,Querência,Centro-Oeste
MT,São José Dos Quatro Marcos,Centro-Oeste
MT,Reserva do Cabaçal,Centro-Oeste
MT,Ribeirão Cascalheira,Centro-Oeste
MT,Ribeirãozinho,Centro-Oeste
MT,Rio Branco,Centro-Oeste
MT,Santa Carmem,Centro-Oeste
MT,Santo Afonso,Centro-Oeste
MT,São José do Povo,Centro-Oeste
MT,São José do Rio Claro,Centro-Oeste
MT,São José do Xingu,Centro-Oeste
MT,São Pedro da Cipa,Centro-Oeste
MT,Rondolândia,Centro-Oeste
MT,Rondonópolis,Centro-Oeste
MT,Rosário Oeste,Centro-Oeste
MT,Santa Cruz do Xingu,Centro-Oeste
MT,Salto do Céu,Centro-Oeste
MT,Santa Rita do Trivelato,Centro-Oeste
MT,Santa Terezinha,Centro-Oeste
MT,Santo Antônio do Leste,Centro-Oeste
MT,Santo Antônio do Leverger,Centro-Oeste
MT,São Félix do Araguaia,Centro-Oeste
MT,Sapezal,Centro-Oeste
MT,Serra Nova Dourada,Centro-Oeste
MT,Sinop,Centro-Oeste
MT,Sorriso,Centro-Oeste
MT,Tabaporã,Centro-Oeste
MT,Tangará da Serra,Centro-Oeste
MT,Tapurah,Centro-Oeste
MT,Terra Nova do Norte,Centro-Oeste
MT,Tesouro,Centro-Oeste
MT,Torixoréu,Centro-Oeste
MT,União do Sul,Centro-Oeste
MT,Vale de São Domingos,Centro-Oeste
MT,Várzea Grande,Centro-Oeste
MT,Vera,Centro-Oeste
MT,Vila Rica,Centro-Oeste
MT,Nova Guarita,Centro-Oeste
MT,Nova Marilândia,Centro-Oeste
MT,Nova Maringá,Centro-Oeste
MT,Nova Monte Verde,Centro-Oeste
GO,Abadia de Goiás,Centro-Oeste
GO,Abadiânia,Centro-Oeste
GO,Acreúna,Centro-Oeste
GO,Adelândia,Centro-Oeste
GO,Água Fria de Goiás,Centro-Oeste
GO,Água Limpa,Centro-Oeste
GO,Águas Lindas de Goiás,Centro-Oeste
GO,Alexânia,Centro-Oeste
GO,Aloândia,Centro-Oeste
GO,Alto Horizonte,Centro-Oeste
GO,Alto Paraíso de Goiás,Centro-Oeste
GO,Alvorada do Norte,Centro-Oeste
GO,Amaralina,Centro-Oeste
GO,Americano do Brasil,Centro-Oeste
GO,Amorinópolis,Centro-Oeste
GO,Anápolis,Centro-Oeste
GO,Anhanguera,Centro-Oeste
GO,Anicuns,Centro-Oeste
GO,Aparecida de Goiânia,Centro-Oeste
GO,Aparecida do Rio Doce,Centro-Oeste
GO,Aporé,Centro-Oeste
GO,Araçu,Centro-Oeste
GO,Aragarças,Centro-Oeste
GO,Aragoiânia,Centro-Oeste
GO,Araguapaz,Centro-Oeste
GO,Arenópolis,Centro-Oeste
GO,Aruanã,Centro-Oeste
GO,Aurilândia,Centro-Oeste
GO,Avelinópolis,Centro-Oeste
GO,Baliza,Centro-Oeste
GO,Barro Alto,Centro-Oeste
GO,Bela Vista de Goiás,Centro-Oeste
GO,Bom Jardim de Goiás,Centro-Oeste
GO,Bom Jesus de Goiás,Centro-Oeste
GO,Bonfinópolis,Centro-Oeste
GO,Bonópolis,Centro-Oeste
GO,Brazabrantes,Centro-Oeste
GO,Britânia,Centro-Oeste
GO,Buriti Alegre,Centro-Oeste
GO,Buriti de Goiás,Centro-Oeste
GO,Buritinópolis,Centro-Oeste
GO,Cabeceiras,Centro-Oeste
GO,Cachoeira Alta,Centro-Oeste
GO,Cachoeira de Goiás,Centro-Oeste
GO,Cachoeira Dourada,Centro-Oeste
GO,Caçu,Centro-Oeste
GO,Caiapônia,Centro-Oeste
GO,Caldas Novas,Centro-Oeste
GO,Caldazinha,Centro-Oeste
GO,Campestre de Goiás,Centro-Oeste
GO,Campinaçu,Centro-Oeste
GO,Campinorte,Centro-Oeste
GO,Campo Alegre de Goiás,Centro-Oeste
GO,Campo Limpo de Goiás,Centro-Oeste
GO,Campos Belos,Centro-Oeste
GO,Campos Verdes,Centro-Oeste
GO,Carmo do Rio Verde,Centro-Oeste
GO,Castelândia,Centro-Oeste
GO,Catalão,Centro-Oeste
GO,Caturaí,Centro-Oeste
GO,Cavalcante,Centro-Oeste
GO,Ceres,Centro-Oeste
GO,Cezarina,Centro-Oeste
GO,Chapadão do Céu,Centro-Oeste
GO,Cidade Ocidental,Centro-Oeste
GO,Cocalzinho de Goiás,Centro-Oeste
GO,Colinas do Sul,Centro-Oeste
GO,Córrego do Ouro,Centro-Oeste
GO,Corumbá de Goiás,Centro-Oeste
GO,Corumbaíba,Centro-Oeste
GO,Cristalina,Centro-Oeste
GO,Cristianópolis,Centro-Oeste
GO,Crixás,Centro-Oeste
GO,Cromínia,Centro-Oeste
GO,Cumari,Centro-Oeste
GO,Damianópolis,Centro-Oeste
GO,Damolândia,Centro-Oeste
GO,Davinópolis,Centro-Oeste
GO,Diorama,Centro-Oeste
GO,Doverlândia,Centro-Oeste
GO,Edealina,Centro-Oeste
GO,Edéia,Centro-Oeste
GO,Estrela do Norte,Centro-Oeste
GO,Faina,Centro-Oeste
GO,Fazenda Nova,Centro-Oeste
GO,Firminópolis,Centro-Oeste
GO,Flores de Goiás,Centro-Oeste
GO,Formosa,Centro-Oeste
GO,Formoso,Centro-Oeste
GO,Gameleira de Goiás,Centro-Oeste
GO,Divinópolis de Goiás,Centro-Oeste
GO,Goianápolis,Centro-Oeste
GO,Goiandira,Centro-Oeste
GO,Goianésia,Centro-Oeste
GO,Goiânia,Centro-Oeste
GO,Goianira,Centro-Oeste
GO,Goiás,Centro-Oeste
GO,Goiatuba,Centro-Oeste
GO,Gouvelândia,Centro-Oeste
GO,Guapó,Centro-Oeste
GO,Guaraíta,Centro-Oeste
GO,Guarani de Goiás,Centro-Oeste
GO,Guarinos,Centro-Oeste
GO,Heitoraí,Centro-Oeste
GO,Hidrolândia,Centro-Oeste
GO,Hidrolina,Centro-Oeste
GO,Iaciara,Centro-Oeste
GO,Inaciolândia,Centro-Oeste
GO,Indiara,Centro-Oeste
GO,Inhumas,Centro-Oeste
GO,Ipameri,Centro-Oeste
GO,Ipiranga de Goiás,Centro-Oeste
GO,Iporá,Centro-Oeste
GO,Israelândia,Centro-Oeste
GO,Itaberaí,Centro-Oeste
GO,Itaguari,Centro-Oeste
GO,Itaguaru,Centro-Oeste
GO,Itajá,Centro-Oeste
GO,Itapaci,Centro-Oeste
GO,Itapirapuã,Centro-Oeste
GO,Itapuranga,Centro-Oeste
GO,Itarumã,Centro-Oeste
GO,Itauçu,Centro-Oeste
GO,Itumbiara,Centro-Oeste
GO,Ivolândia,Centro-Oeste
GO,Jandaia,Centro-Oeste
GO,Jaraguá,Centro-Oeste
GO,Jataí,Centro-Oeste
GO,Jaupaci,Centro-Oeste
GO,Jesúpolis,Centro-Oeste
GO,Joviânia,Centro-Oeste
GO,Jussara,Centro-Oeste
GO,Lagoa Santa,Centro-Oeste
GO,Leopoldo de Bulhões,Centro-Oeste
GO,Luziânia,Centro-Oeste
GO,Mairipotaba,Centro-Oeste
GO,Mambaí,Centro-Oeste
GO,Mara Rosa,Centro-Oeste
GO,Marzagão,Centro-Oeste
GO,Matrinchã,Centro-Oeste
GO,Maurilândia,Centro-Oeste
GO,Mimoso de Goiás,Centro-Oeste
GO,Minaçu,Centro-Oeste
GO,Mineiros,Centro-Oeste
GO,Moiporá,Centro-Oeste
GO,Monte Alegre de Goiás,Centro-Oeste
GO,Montes Claros de Goiás,Centro-Oeste
GO,Montividiu,Centro-Oeste
GO,Montividiu do Norte,Centro-Oeste
GO,Morrinhos,Centro-Oeste
GO,Morro Agudo de Goiás,Centro-Oeste
GO,Mossâmedes,Centro-Oeste
GO,Mozarlândia,Centro-Oeste
GO,Mundo Novo,Centro-Oeste
GO,Mutunópolis,Centro-Oeste
GO,Nazário,Centro-Oeste
GO,Nerópolis,Centro-Oeste
GO,Niquelândia,Centro-Oeste
GO,Nova América,Centro-Oeste
GO,Nova Aurora,Centro-Oeste
GO,Nova Crixás,Centro-Oeste
GO,Nova Glória,Centro-Oeste
GO,Nova Iguaçu de Goiás,Centro-Oeste
GO,Nova Roma,Centro-Oeste
GO,Nova Veneza,Centro-Oeste
GO,Novo Brasil,Centro-Oeste
GO,Novo Gama,Centro-Oeste
GO,Novo Planalto,Centro-Oeste
GO,Orizona,Centro-Oeste
GO,Ouro Verde de Goiás,Centro-Oeste
GO,Ouvidor,Centro-Oeste
GO,Padre Bernardo,Centro-Oeste
GO,Palestina de Goiás,Centro-Oeste
GO,Palmeiras de Goiás,Centro-Oeste
GO,Palmelo,Centro-Oeste
GO,Palminópolis,Centro-Oeste
GO,Panamá,Centro-Oeste
GO,Paranaiguara,Centro-Oeste
GO,Paraúna,Centro-Oeste
GO,Perolândia,Centro-Oeste
GO,Petrolina de Goiás,Centro-Oeste
GO,Pilar de Goiás,Centro-Oeste
GO,Piracanjuba,Centro-Oeste
GO,Piranhas,Centro-Oeste
GO,Pirenópolis,Centro-Oeste
GO,Pires do Rio,Centro-Oeste
GO,Planaltina,Centro-Oeste
GO,Pontalina,Centro-Oeste
GO,Porangatu,Centro-Oeste
GO,Porteirão,Centro-Oeste
GO,Portelândia,Centro-Oeste
GO,Posse,Centro-Oeste
GO,Professor Jamil,Centro-Oeste
GO,Quirinópolis,Centro-Oeste
GO,Rialma,Centro-Oeste
GO,Rianápolis,Centro-Oeste
GO,Rio Quente,Centro-Oeste
GO,Rio Verde,Centro-Oeste
GO,Rubiataba,Centro-Oeste
GO,Sanclerlândia,Centro-Oeste
GO,Santa Bárbara de Goiás,Centro-Oeste
GO,Santa Cruz de Goiás,Centro-Oeste
GO,Santa fé de Goiás,Centro-Oeste
GO,Santa Helena de Goiás,Centro-Oeste
GO,Santa Isabel,Centro-Oeste
GO,Santa Rita do Araguaia,Centro-Oeste
GO,Santa Rita do Novo Destino,Centro-Oeste
GO,Santa Rosa de Goiás,Centro-Oeste
GO,Santa Tereza de Goiás,Centro-Oeste
GO,Santa Terezinha de Goiás,Centro-Oeste
GO,Santo Antônio da Barra,Centro-Oeste
GO,Santo Antônio de Goiás,Centro-Oeste
GO,Santo Antônio do Descoberto,Centro-Oeste
GO,São Domingos,Centro-Oeste
GO,São Francisco de Goiás,Centro-Oeste
GO,São João D´aliança,Centro-Oeste
GO,São João da Paraúna,Centro-Oeste
GO,São Luís de Montes Belos,Centro-Oeste
GO,São Luíz do Norte,Centro-Oeste
GO,São Miguel do Araguaia,Centro-Oeste
GO,São Miguel do Passa Quatro,Centro-Oeste
GO,São Patrício,Centro-Oeste
GO,São Simão,Centro-Oeste
GO,Senador Canedo,Centro-Oeste
GO,Serranópolis,Centro-Oeste
GO,Silvânia,Centro-Oeste
GO,Simolândia,Centro-Oeste
GO,Sítio D´abadia,Centro-Oeste
GO,Taquaral de Goiás,Centro-Oeste
GO,Teresina de Goiás,Centro-Oeste
GO,Terezópolis de Goiás,Centro-Oeste
GO,Três Ranchos,Centro-Oeste
GO,Trindade,Centro-Oeste
GO,Trombas,Centro-Oeste
GO,Turvânia,Centro-Oeste
GO,Turvelândia,Centro-Oeste
GO,Uirapuru,Centro-Oeste
GO,Uruaçu,Centro-Oeste
GO,Uruana,Centro-Oeste
GO,Urutaí,Centro-Oeste
GO,Valparaíso de Goiás,Centro-Oeste
GO,Varjão,Centro-Oeste
GO,Vianópolis,Centro-Oeste
GO,Vicentinópolis,Centro-Oeste
GO,Vila Boa,Centro-Oeste
GO,Vila Propício,Centro-Oeste
DF,Brasília,Centro-Oeste
